split_id,split_index,experiment_id,user_id,true_state,true_state_name,M,candidate,q_exact,q_hat,error,absolute_error,squared_error,margin_abs_q_minus_alpha,exact_decision,mc_decision,decision_disagreement,hoeffding_decision_bound,n_blocks,exact_permutation_count
exp38_user19_cut153,12,38,19,1,moving,500,"(0,)",0.0761904761904762,0.064,-0.012190476190476196,0.012190476190476196,0.00014860770975056703,0.12380952380952381,False,False,False,2.2018490068074732e-07,21,420
exp38_user19_cut153,12,38,19,1,moving,500,"(1,)",0.8823529411764706,0.864,-0.018352941176470572,0.018352941176470572,0.000336830449826989,0.6823529411764706,True,True,False,6.167154482830185e-203,17,272
exp38_user19_cut153,12,38,19,1,moving,1000,"(0,)",0.0761904761904762,0.069,-0.007190476190476192,0.007190476190476192,5.1702947845805005e-05,0.12380952380952381,False,False,False,4.8481390487790564e-14,21,420
exp38_user19_cut153,12,38,19,1,moving,1000,"(1,)",0.8823529411764706,0.875,-0.007352941176470562,0.007352941176470562,5.4065743944636294e-05,0.6823529411764706,True,True,False,0.0,17,272
exp51_user25_cut171,13,51,25,0,stationary,25,"(0,)",0.3888888888888889,0.4,0.011111111111111127,0.011111111111111127,0.00012345679012345715,0.18888888888888888,True,True,False,0.16797323675753362,18,306
exp51_user25_cut171,13,51,25,0,stationary,25,"(1,)",0.19736842105263158,0.2,0.0026315789473684292,0.0026315789473684292,6.92520775623273e-06,0.0026315789473684292,False,False,False,0.9996537995533978,20,380
exp51_user25_cut171,13,51,25,0,stationary,50,"(0,)",0.3888888888888889,0.44,0.05111111111111111,0.05111111111111111,0.0026123456790123453,0.18888888888888888,True,True,False,0.028215008266802448,18,306
exp51_user25_cut171,13,51,25,0,stationary,50,"(1,)",0.19736842105263158,0.14,-0.05736842105263157,0.05736842105263157,0.0032911357340720208,0.0026315789473684292,False,False,False,0.9993077189615449,20,380
exp51_user25_cut171,13,51,25,0,stationary,100,"(0,)",0.3888888888888889,0.45,0.061111111111111116,0.061111111111111116,0.0037345679012345686,0.18888888888888888,True,True,False,0.0007960866914957304,18,306
exp51_user25_cut171,13,51,25,0,stationary,100,"(1,)",0.19736842105263158,0.14,-0.05736842105263157,0.05736842105263157,0.0032911357340720208,0.0026315789473684292,False,False,False,0.998615917176126,20,380
exp51_user25_cut171,13,51,25,0,stationary,250,"(0,)",0.3888888888888889,0.384,-0.004888888888888887,0.004888888888888887,2.3901234567901216e-05,0.18888888888888888,True,True,False,1.7881374924045553e-08,18,306
exp51_user25_cut171,13,51,25,0,stationary,250,"(1,)",0.19736842105263158,0.204,0.006631578947368405,0.006631578947368405,4.3977839335179846e-05,0.0026315789473684292,False,True,True,0.9965433840214568,20,380
exp51_user25_cut171,13,51,25,0,stationary,500,"(0,)",0.3888888888888889,0.378,-0.010888888888888892,0.010888888888888892,0.00011856790123456798,0.18888888888888888,True,True,False,3.197435691742851e-16,18,306
exp51_user25_cut171,13,51,25,0,stationary,500,"(1,)",0.19736842105263158,0.204,0.006631578947368405,0.006631578947368405,4.3977839335179846e-05,0.0026315789473684292,False,True,True,0.9930987162369367,20,380
exp51_user25_cut171,13,51,25,0,stationary,1000,"(0,)",0.3888888888888889,0.389,0.00011111111111111738,0.00011111111111111738,1.2345679012347072e-08,0.18888888888888888,True,True,False,1.0223595002831082e-31,18,306
exp51_user25_cut171,13,51,25,0,stationary,1000,"(1,)",0.19736842105263158,0.203,0.005631578947368432,0.005631578947368432,3.1714681440443334e-05,0.0026315789473684292,False,True,True,0.9862450601914518,20,380
exp54_user27_cut171,14,54,27,1,moving,25,"(0,)",0.35,0.36,0.010000000000000009,0.010000000000000009,0.00010000000000000018,0.14999999999999997,True,True,False,0.32465246735834996,20,380
exp54_user27_cut171,14,54,27,1,moving,25,"(1,)",0.21241830065359477,0.2,-0.012418300653594755,0.012418300653594755,0.00015421419112307192,0.012418300653594755,True,False,True,0.992318941705077,18,306
exp54_user27_cut171,14,54,27,1,moving,50,"(0,)",0.35,0.42,0.07,0.07,0.004900000000000001,0.14999999999999997,True,True,False,0.10539922456186447,20,380
exp54_user27_cut171,14,54,27,1,moving,50,"(1,)",0.21241830065359477,0.22,0.007581699346405235,0.007581699346405235,5.748216497928157e-05,0.012418300653594755,True,True,False,0.9846968820666838,18,306
exp54_user27_cut171,14,54,27,1,moving,100,"(0,)",0.35,0.3,-0.04999999999999999,0.04999999999999999,0.0024999999999999988,0.14999999999999997,True,True,False,0.011108996538242336,20,380
exp54_user27_cut171,14,54,27,1,moving,100,"(1,)",0.21241830065359477,0.25,0.037581699346405234,0.037581699346405234,0.0014123841257635955,0.012418300653594755,True,True,False,0.9696279495518486,18,306
exp54_user27_cut171,14,54,27,1,moving,250,"(0,)",0.35,0.328,-0.021999999999999964,0.021999999999999964,0.00048399999999999843,0.14999999999999997,True,True,False,1.300729765406769e-05,20,380
exp54_user27_cut171,14,54,27,1,moving,250,"(1,)",0.21241830065359477,0.252,0.039581699346405236,0.039581699346405236,0.0015667109231492166,0.012418300653594755,True,True,False,0.9257907002222414,18,306
exp54_user27_cut171,14,54,27,1,moving,500,"(0,)",0.35,0.342,-0.007999999999999952,0.007999999999999952,6.399999999999922e-05,0.14999999999999997,True,True,False,1.6918979226151483e-10,20,380
exp54_user27_cut171,14,54,27,1,moving,500,"(1,)",0.21241830065359477,0.256,0.04358169934640524,0.04358169934640524,0.0018993645179204589,0.012418300653594755,True,True,False,0.8570884206179881,18,306
exp54_user27_cut171,14,54,27,1,moving,1000,"(0,)",0.35,0.33,-0.019999999999999962,0.019999999999999962,0.0003999999999999985,0.14999999999999997,True,True,False,2.8625185805494544e-20,20,380
exp54_user27_cut171,14,54,27,1,moving,1000,"(1,)",0.21241830065359477,0.226,0.01358169934640524,0.01358169934640524,0.00018446255713614455,0.012418300653594755,True,True,False,0.7346005607574372,18,306
exp38_user19_cut156,15,38,19,0,stationary,25,"(0,)",0.3684210526315789,0.48,0.11157894736842106,0.11157894736842106,0.012449861495844875,0.16842105263157892,True,True,False,0.2421295056924226,19,342
exp38_user19_cut156,15,38,19,0,stationary,25,"(1,)",0.2573099415204678,0.24,-0.01730994152046783,0.01730994152046783,0.00029963407544201614,0.05730994152046781,True,True,False,0.8485540719219542,19,342
exp38_user19_cut156,15,38,19,0,stationary,50,"(0,)",0.3684210526315789,0.5,0.13157894736842107,0.13157894736842107,0.017313019390581722,0.16842105263157892,True,True,False,0.0586266975268569,19,342
exp38_user19_cut156,15,38,19,0,stationary,50,"(1,)",0.2573099415204678,0.34,0.0826900584795322,0.0826900584795322,0.006837645771348455,0.05730994152046781,True,True,False,0.7200440129753289,19,342
exp38_user19_cut156,15,38,19,0,stationary,100,"(0,)",0.3684210526315789,0.44,0.07157894736842108,0.07157894736842108,0.005123545706371194,0.16842105263157892,True,True,False,0.003437089662905569,19,342
exp38_user19_cut156,15,38,19,0,stationary,100,"(1,)",0.2573099415204678,0.28,0.022690058479532205,0.022690058479532205,0.0005148387538045913,0.05730994152046781,True,True,False,0.5184633806216157,19,342
exp38_user19_cut156,15,38,19,0,stationary,250,"(0,)",0.3684210526315789,0.392,0.023578947368421088,0.023578947368421088,0.0005559667590027717,0.16842105263157892,True,True,False,6.925914950721258e-07,19,342
exp38_user19_cut156,15,38,19,0,stationary,250,"(1,)",0.2573099415204678,0.288,0.030690058479532156,0.030690058479532156,0.0009418796894771036,0.05730994152046781,True,True,False,0.19355091034884184,19,342
exp38_user19_cut156,15,38,19,0,stationary,500,"(0,)",0.3684210526315789,0.368,-0.00042105263157893313,0.00042105263157893313,1.772853185595448e-07,0.16842105263157892,True,True,False,4.796829790462425e-13,19,342
exp38_user19_cut156,15,38,19,0,stationary,500,"(1,)",0.2573099415204678,0.274,0.0166900584795322,0.0166900584795322,0.0002785580520502047,0.05730994152046781,True,True,False,0.03746195489686541,19,342
exp38_user19_cut156,15,38,19,0,stationary,1000,"(0,)",0.3684210526315789,0.369,0.0005789473684210678,0.0005789473684210678,3.3518005540167954e-07,0.16842105263157892,True,True,False,2.3009576038667792e-25,19,342
exp38_user19_cut156,15,38,19,0,stationary,1000,"(1,)",0.2573099415204678,0.281,0.023690058479532206,0.023690058479532206,0.0005612188707636558,0.05730994152046781,True,True,False,0.0014033980646947783,19,342
exp33_user16_cut150,16,33,16,1,moving,25,"(0,)",0.44,0.44,0.0,0.0,0.0,0.24,True,True,False,0.056134762834133725,25,600
exp33_user16_cut150,16,33,16,1,moving,25,"(1,)",0.23076923076923078,0.2,-0.03076923076923077,0.03076923076923077,0.0009467455621301776,0.03076923076923077,True,False,True,0.953765659060199,13,156
exp33_user16_cut150,16,33,16,1,moving,50,"(0,)",0.44,0.4,-0.03999999999999998,0.03999999999999998,0.0015999999999999983,0.24,True,True,False,0.0031511115984444414,25,600
exp33_user16_cut150,16,33,16,1,moving,50,"(1,)",0.23076923076923078,0.32,0.08923076923076922,0.08923076923076922,0.007962130177514792,0.03076923076923077,True,True,False,0.9096689324025358,13,156
exp33_user16_cut150,16,33,16,1,moving,100,"(0,)",0.44,0.41,-0.030000000000000027,0.030000000000000027,0.0009000000000000016,0.24,True,True,False,9.929504305851081e-06,25,600
exp33_user16_cut150,16,33,16,1,moving,100,"(1,)",0.23076923076923078,0.23,-0.000769230769230772,0.000769230769230772,5.917159763313652e-07,0.03076923076923077,True,True,False,0.8274975665783691,13,156
exp33_user16_cut150,16,33,16,1,moving,250,"(0,)",0.44,0.468,0.028000000000000025,0.028000000000000025,0.0007840000000000014,0.24,True,True,False,3.1068402375434455e-13,25,600
exp33_user16_cut150,16,33,16,1,moving,250,"(1,)",0.23076923076923078,0.22,-0.010769230769230781,0.010769230769230781,0.000115976331360947,0.03076923076923077,True,True,False,0.6228978233775161,13,156
exp33_user16_cut150,16,33,16,1,moving,500,"(0,)",0.44,0.438,-0.0020000000000000018,0.0020000000000000018,4.0000000000000074e-06,0.24,True,True,False,9.652456261619012e-26,25,600
exp33_user16_cut150,16,33,16,1,moving,500,"(1,)",0.23076923076923078,0.246,0.015230769230769214,0.015230769230769214,0.00023197633136094625,0.03076923076923077,True,True,False,0.3880016983684473,13,156
exp33_user16_cut150,16,33,16,1,moving,1000,"(0,)",0.44,0.436,-0.0040000000000000036,0.0040000000000000036,1.600000000000003e-05,0.24,True,True,False,9.316991188246808e-51,25,600
exp33_user16_cut150,16,33,16,1,moving,1000,"(1,)",0.23076923076923078,0.209,-0.02176923076923079,0.02176923076923079,0.0004738994082840246,0.03076923076923077,True,True,False,0.1505453179367995,13,156
exp32_user16_cut159,17,32,16,1,moving,25,"(0,)",0.11029411764705882,0.16,0.04970588235294118,0.04970588235294118,0.00247067474048443,0.08970588235294119,False,False,False,0.6687417840126257,17,272
exp32_user16_cut159,17,32,16,1,moving,25,"(1,)",0.9523809523809523,0.92,-0.03238095238095229,0.03238095238095229,0.0010485260770974998,0.7523809523809524,True,True,False,5.10260571437009e-13,21,420
exp32_user16_cut159,17,32,16,1,moving,50,"(0,)",0.11029411764705882,0.12,0.009705882352941175,0.009705882352941175,9.420415224913492e-05,0.08970588235294119,False,False,False,0.4472155736843893,17,272
exp32_user16_cut159,17,32,16,1,moving,50,"(1,)",0.9523809523809523,0.94,-0.012380952380952381,0.012380952380952381,0.00015328798185941045,0.7523809523809524,True,True,False,2.603658507632229e-25,21,420
exp32_user16_cut159,17,32,16,1,moving,100,"(0,)",0.11029411764705882,0.15,0.039705882352941174,0.039705882352941174,0.0015765570934256053,0.08970588235294119,False,False,False,0.20000176934585745,17,272
exp32_user16_cut159,17,32,16,1,moving,100,"(1,)",0.9523809523809523,0.93,-0.02238095238095228,0.02238095238095228,0.0005009070294784535,0.7523809523809524,True,True,False,6.779037624365688e-50,21,420
exp32_user16_cut159,17,32,16,1,moving,250,"(0,)",0.11029411764705882,0.132,0.021705882352941186,0.021705882352941186,0.0004711453287197236,0.08970588235294119,False,False,False,0.017888939460384695,17,272
exp32_user16_cut159,17,32,16,1,moving,250,"(1,)",0.9523809523809523,0.948,-0.004380952380952374,0.004380952380952374,1.9192743764172275e-05,0.7523809523809524,True,True,False,1.1965204089545676e-123,21,420
exp32_user16_cut159,17,32,16,1,moving,500,"(0,)",0.11029411764705882,0.13,0.019705882352941184,0.019705882352941184,0.0003883217993079588,0.08970588235294119,False,False,False,0.0003200141550173087,17,272
exp32_user16_cut159,17,32,16,1,moving,500,"(1,)",0.9523809523809523,0.96,0.007619047619047636,0.007619047619047636,5.8049886621315455e-05,0.7523809523809524,True,True,False,1.431661089044806e-246,21,420
exp32_user16_cut159,17,32,16,1,moving,1000,"(0,)",0.11029411764705882,0.123,0.012705882352941178,0.012705882352941178,0.00016143944636678203,0.08970588235294119,False,False,False,1.0240905941144209e-07,17,272
exp32_user16_cut159,17,32,16,1,moving,1000,"(1,)",0.9523809523809523,0.951,-0.0013809523809523716,0.0013809523809523716,1.907029478458024e-06,0.7523809523809524,True,True,False,0.0,21,420
exp43_user21_cut195,18,43,21,0,stationary,25,"(0,)",0.5217391304347826,0.44,-0.08173913043478259,0.08173913043478259,0.006681285444234402,0.3217391304347826,True,True,False,0.005651674519245539,23,506
exp43_user21_cut195,18,43,21,0,stationary,25,"(1,)",0.20952380952380953,0.2,-0.009523809523809518,0.009523809523809518,9.070294784580487e-05,0.009523809523809518,True,False,True,0.9954751208601006,15,210
exp43_user21_cut195,18,43,21,0,stationary,50,"(0,)",0.5217391304347826,0.46,-0.061739130434782574,0.061739130434782574,0.0038117202268430957,0.3217391304347826,True,True,False,3.1941424871489293e-05,23,506
